sample_id,station_id,station_name,station_type,sample_date,depth1,depth2,parameter,status,loq,value,units
105163,40383,Bjerkreimselva,Elv,2019-10-02,0.0,0.0,Kalsium,Authorised,"<0,005",1.33,MG_P_L
105163,40383,Bjerkreimselva,Elv,2019-10-02,0.0,0.0,Kadmium,Authorised,"<0,0030",0.03,UG_P_L
105163,40383,Bjerkreimselva,Elv,2019-10-02,0.0,0.0,Bly,Authorised,"<0,005",0.278,UG_P_L
105163,40383,Bjerkreimselva,Elv,2019-10-02,0.0,0.0,Arsen,Authorised,"<0,025",0.12,UG_P_L
105163,40383,Bjerkreimselva,Elv,2019-10-02,0.0,0.0,Løst organisk karbon (DOC),Authorised,"<0,10",1.6,MG_C_L
105163,40383,Bjerkreimselva,Elv,2019-10-02,0.0,0.0,Total organisk karbon (TOC),Authorised,"<0,10",1.7,MG_C_L
105163,40383,Bjerkreimselva,Elv,2019-10-02,0.0,0.0,TSM,Authorised,"<0,32",0.47,MG_P_L
105163,40383,Bjerkreimselva,Elv,2019-10-02,0.0,0.0,Turbiditet,Authorised,"<0,3",0.64,FNU
105163,40383,Bjerkreimselva,Elv,2019-10-02,0.0,0.0,pH,Authorised,"<3,50",6.62,PH
105163,40383,Bjerkreimselva,Elv,2019-10-02,0.0,0.0,Total fosfor,Authorised,<1,4.0,UG_P_P_L
105163,40383,Bjerkreimselva,Elv,2019-10-02,0.0,0.0,Fosfat,Authorised,<1,2.0,UG_P_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Partikulært nitrogen-part,Authorised,,520.0,UG_N_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Partikulært organisk karbon-part,Authorised,,2477.0,UG_C_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Total fosfor-filt,Authorised,<1,8.0,UG_P_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Konduktivitet,Authorised,"<0,1",18.7,MS_P_M
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Kond_Temp,Authorised,,24.2,DEGREE_C
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Total nitrogen,Authorised,10,1300.0,UG_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Løst organisk karbon,Authorised,"<0,50",6.8,MG_C_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Totalt organisk karbon,Authorised,"<0,50",8.1,MG_C_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Kvikksølv,Authorised,"0,001",0.001,UG_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Total nitrogen,Canceled,10,1000.0,UG_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,pH_Temp,Authorised,,24.2,DEGREE_C
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Ammonium,Authorised,<2,21.0,UG_N_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Nitrat,Authorised,<2,400.0,UG_N_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Sølv,Authorised,"<0,0020",0.003,UG_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Sink,Authorised,"<0,15",1.6,UG_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Silisium,Authorised,"<0,005",1.71,MG_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Nikkel,Authorised,"<0,040",1.14,UG_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Krom,Authorised,"<0,025",0.13,UG_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Kobber,Authorised,"<0,040",1.46,UG_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Kalsium,Authorised,"<0,005",16.4,MG_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Kadmium,Authorised,"<0,0030",0.0045,UG_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Bly,Authorised,"<0,005",0.089,UG_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Arsen,Authorised,"<0,025",0.32,UG_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,TSM,Authorised,"<0,50",10.4,MG_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Turbiditet,Authorised,"<0,3",16.0,FNU
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,pH,Authorised,"<3,50",7.63,PH
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Total fosfor,Authorised,<1,55.0,UG_P_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,Fosfat,Authorised,<1,18.0,UG_P_P_L
105164,40361,Orreelva,Elv,2019-10-07,0.0,0.0,UV spekter,Authorised,,0.0,NONE
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Partikulært nitrogen-part,Authorised,,23.1,UG_N_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Partikulært organisk karbon-part,Authorised,,211.0,UG_C_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Total fosfor-filt,Authorised,<1,1.0,UG_P_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Konduktivitet,Authorised,"<0,1",2.75,MS_P_M
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Kond_Temp,Authorised,,24.1,DEGREE_C
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Total nitrogen,Authorised,10,300.0,UG_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Kvikksølv,Authorised,"0,001",0.001,UG_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Total nitrogen,Canceled,10,300.0,UG_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Ammonium,Authorised,<2,7.0,UG_N_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Nitrat,Authorised,<2,210.0,UG_N_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,pH_Temp,Authorised,,24.1,DEGREE_C
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Sølv,Authorised,"<0,0020",0.002,UG_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Sink,Authorised,"<0,15",4.3,UG_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Silisium,Authorised,"<0,005",0.554,MG_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Nikkel,Authorised,"<0,040",0.41,UG_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Krom,Authorised,"<0,025",0.039,UG_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Kobber,Authorised,"<0,040",0.41,UG_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Kalsium,Authorised,"<0,005",1.59,MG_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Kadmium,Authorised,"<0,0030",0.012,UG_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Bly,Authorised,"<0,005",0.08,UG_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Arsen,Authorised,"<0,025",0.34,UG_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Løst organisk karbon (DOC),Authorised,"<0,10",1.1,MG_C_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Total organisk karbon (TOC),Authorised,"<0,10",1.2,MG_C_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,TSM,Authorised,"<0,49",0.95,MG_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Turbiditet,Authorised,"<0,3",0.3,FNU
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,pH,Authorised,"<3,50",6.48,PH
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Total fosfor,Authorised,<1,3.0,UG_P_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,Fosfat,Authorised,<1,2.0,UG_P_P_L
105165,40387,Vikedalselva,Elv,2019-10-07,0.0,0.0,UV spekter,Authorised,,0.0,NONE
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Partikulært nitrogen-part,Authorised,,1.0,UG_N_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Partikulært organisk karbon-part,Authorised,,148.0,UG_C_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Total fosfor-filt,Authorised,<1,1.0,UG_P_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Nikkel-filt,Authorised,"<0,040",0.26,UG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Kadmium-filt,Authorised,"<0,0030",0.004,UG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Bly-filt,Authorised,"<0,005",0.006,UG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Kond_Temp,Authorised,,24.3,DEGREE_C
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Konduktivitet,Authorised,"<0,1",1.37,MS_P_M
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,"p,p'-DDT",Authorised,,0.1,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,"p,p'-DDD",Authorised,,0.5,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,"p,p'-DDE",Authorised,,0.1,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,gamma-Heksaklorsykloheksan (gamma-HCH),Authorised,,0.1,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Heksaklorbenzen (HCB),Authorised,,0.1,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Pentaklorbenzen (QCB),Authorised,,0.05,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Cybutryne (Irgarol),Authorised,,0.1,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Benzo[ghi]perylen,Authorised,,0.1,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Dibenz[ac/ah]antracen,Authorised,,0.1,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,"Indeno[1,2,3-cd]pyren",Authorised,,0.1,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Benzo[a]pyren,Authorised,,0.1,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Benzo[k]fluoranten,Authorised,,0.2,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,"Benzo[b,j]fluoranten",Authorised,,0.2,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Chrysen,Authorised,,0.2,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Benzo[a]antracen,Authorised,,0.2,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Pyren,Authorised,,0.2,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Fluoranten,Authorised,,0.2,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Antracen,Authorised,,0.1,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Fenantren,Authorised,,0.5,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Fluoren,Authorised,,0.3,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Acenaften,Authorised,,0.3,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Acenaftylen,Authorised,,0.3,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Naftalen,Authorised,,5.0,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,DEHP,Authorised,,20.0,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Klorfenvinfos,Authorised,,0.1,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,PCB 180,Authorised,,0.1,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,PCB 153,Authorised,,0.1,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,PCB 138,Authorised,,0.1,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,PCB 118,Authorised,,0.1,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,PCB 101,Authorised,,0.1,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,PCB 52,Authorised,,0.1,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,PCB 28,Authorised,,0.2,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,BDE154,Authorised,,0.02,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,BDE153,Authorised,,0.02,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,BDE100,Authorised,,0.02,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,BDE99,Authorised,,0.03,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,BDE47,Authorised,,0.02,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,BDE28,Authorised,,0.02,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,gamma-HBCD,Authorised,,0.5,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,beta-HBCD,Authorised,,0.5,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,alfa-HBCD,Authorised,,0.5,NG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Total nitrogen,Authorised,10,170.0,UG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Uspesifikk organisk analyse,Authorised,,0.0,NONE
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Kvikksølv,Authorised,"0,001",0.001,UG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Total nitrogen,Canceled,10,140.0,UG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Ammonium,Authorised,<2,5.0,UG_N_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Nitrat,Authorised,<2,90.0,UG_N_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,pH_Temp,Authorised,,24.3,DEGREE_C
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Sølv,Authorised,"<0,0020",0.002,UG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Sink,Authorised,"<0,15",0.85,UG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Silisium,Authorised,"<0,005",0.502,MG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Nikkel,Authorised,"<0,040",0.3,UG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Krom,Authorised,"<0,025",0.052,UG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Kobber,Authorised,"<0,040",0.4,UG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Kalsium,Authorised,"<0,005",0.909,MG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Kadmium,Authorised,"<0,0030",0.0039,UG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Bly,Authorised,"<0,005",0.056,UG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Arsen,Authorised,"<0,025",0.09,UG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Løst organisk karbon (DOC),Authorised,"<0,10",1.3,MG_C_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Total organisk karbon (TOC),Authorised,"<0,10",1.3,MG_C_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,TSM,Authorised,"<0,26",0.66,MG_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Turbiditet,Authorised,"<0,3",0.56,FNU
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,pH,Authorised,"<3,50",6.51,PH
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Total fosfor,Authorised,<1,3.0,UG_P_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,Fosfat,Authorised,<1,2.0,UG_P_P_L
105166,40374,Vosso(Bolstadelvi),Elv,2019-10-07,0.0,0.0,UV spekter,Authorised,,0.0,NONE
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Partikulært nitrogen-part,Authorised,,9.65,UG_N_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Partikulært organisk karbon-part,Authorised,,293.0,UG_C_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Nikkel-filt,Authorised,"<0,040",0.067,UG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Kadmium-filt,Authorised,"<0,0030",0.003,UG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Bly-filt,Authorised,"<0,005",0.021,UG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Total fosfor-filt,Authorised,<1,2.0,UG_P_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Konduktivitet,Authorised,"<0,1",1.52,MS_P_M
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Kond_Temp,Authorised,,24.3,DEGREE_C
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,"p,p'-DDT",Authorised,,0.1,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,"p,p'-DDD",Authorised,,0.5,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,"p,p'-DDE",Authorised,,0.1,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,gamma-Heksaklorsykloheksan (gamma-HCH),Authorised,,0.1,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Heksaklorbenzen (HCB),Authorised,,0.1,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Pentaklorbenzen (QCB),Authorised,,0.05,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Cybutryne (Irgarol),Authorised,,0.1,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Benzo[ghi]perylen,Authorised,,0.1,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Dibenz[ac/ah]antracen,Authorised,,0.1,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,"Indeno[1,2,3-cd]pyren",Authorised,,0.1,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Benzo[a]pyren,Authorised,,0.1,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Benzo[k]fluoranten,Authorised,,0.2,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,"Benzo[b,j]fluoranten",Authorised,,0.2,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Chrysen,Authorised,,0.2,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Benzo[a]antracen,Authorised,,0.2,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Pyren,Authorised,,0.2,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Fluoranten,Authorised,,0.2,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Antracen,Authorised,,0.1,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Fenantren,Authorised,,0.5,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Fluoren,Authorised,,0.3,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Acenaften,Authorised,,0.3,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Acenaftylen,Authorised,,0.3,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Naftalen,Authorised,,5.0,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,DEHP,Authorised,,20.0,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Klorfenvinfos,Authorised,,0.1,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,PCB 180,Authorised,,0.1,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,PCB 153,Authorised,,0.1,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,PCB 138,Authorised,,0.1,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,PCB 118,Authorised,,0.1,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,PCB 101,Authorised,,0.1,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,PCB 52,Authorised,,0.1,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,PCB 28,Authorised,,0.2,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,BDE154,Authorised,,0.02,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,BDE153,Authorised,,0.02,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,BDE100,Authorised,,0.02,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,BDE99,Authorised,,0.03,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,BDE47,Authorised,,0.02,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,BDE28,Authorised,,0.02,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,gamma-HBCD,Authorised,,0.5,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,beta-HBCD,Authorised,,0.5,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,alfa-HBCD,Authorised,,0.5,NG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Total nitrogen,Authorised,10,130.0,UG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Temperatur,Authorised,,2.9,DEG_C
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Kvikksølv,Authorised,"0,001",0.001,UG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Total nitrogen,Canceled,10,89.0,UG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Ammonium,Authorised,<2,2.0,UG_N_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Nitrat,Authorised,<2,50.0,UG_N_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,pH_Temp,Authorised,,24.3,DEGREE_C
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Sølv,Authorised,"<0,0020",0.002,UG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Sink,Authorised,"<0,15",1.1,UG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Silisium,Authorised,"<0,005",0.623,MG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Nikkel,Authorised,"<0,040",0.13,UG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Krom,Authorised,"<0,025",0.087,UG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Kobber,Authorised,"<0,040",0.24,UG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Kalsium,Authorised,"<0,005",0.667,MG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Kadmium,Authorised,"<0,0030",0.0034,UG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Bly,Authorised,"<0,005",0.1,UG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Arsen,Authorised,"<0,025",0.058,UG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Løst organisk karbon (DOC),Authorised,"<0,10",1.4,MG_C_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Total organisk karbon (TOC),Authorised,"<0,10",1.5,MG_C_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,TSM,Authorised,"<0,33",4.26,MG_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Turbiditet,Authorised,"<0,3",1.6,FNU
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,pH,Authorised,"<3,50",6.28,PH
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Total fosfor,Authorised,<1,7.0,UG_P_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Fosfat,Authorised,<1,5.0,UG_P_P_L
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,UV spekter,Authorised,,0.0,NONE
105167,40391,Nausta,Elv,2019-10-07,0.0,0.0,Uspesifikk organisk analyse,Authorised,,0.0,NONE
105168,40375,Driva,Elv,2019-10-02,0.0,0.0,Partikulært nitrogen-part,Authorised,,15.5,UG_N_P_L
105168,40375,Driva,Elv,2019-10-02,0.0,0.0,Partikulært organisk karbon-part,Authorised,,116.0,UG_C_P_L
105168,40375,Driva,Elv,2019-10-02,0.0,0.0,Total fosfor-filt,Authorised,<1,1.0,UG_P_P_L
105168,40375,Driva,Elv,2019-10-02,0.0,0.0,Nikkel-filt,Authorised,"<0,040",0.17,UG_P_L
105168,40375,Driva,Elv,2019-10-02,0.0,0.0,Kadmium-filt,Authorised,"<0,0030",0.003,UG_P_L
105168,40375,Driva,Elv,2019-10-02,0.0,0.0,Bly-filt,Authorised,"<0,005",0.006,UG_P_L
105168,40375,Driva,Elv,2019-10-02,0.0,0.0,Kond_Temp,Authorised,,23.6,DEGREE_C
105168,40375,Driva,Elv,2019-10-02,0.0,0.0,Konduktivitet,Authorised,"<0,1",3.21,MS_P_M
105168,40375,Driva,Elv,2019-10-02,0.0,0.0,"p,p'-DDT",Authorised,,0.1,NG_P_L
105168,40375,Driva,Elv,2019-10-02,0.0,0.0,"p,p'-DDD",Authorised,,0.5,NG_P_L
105168,40375,Driva,Elv,2019-10-02,0.0,0.0,"p,p'-DDE",Authorised,,0.1,NG_P_L
